species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
5789497,2,Montivipera latifii,Lar Valley Viper,2
5789583,2,Madascincus nanus,,2
5789653,2,Aspidoscelis martyris,San Pedro Martir Whiptail,1
5789729,2,Epictia rufidorsa,Rose Blind Snake,2
5789730,2,Epictia tricolor,Three-colored Blind Snake,2
5816121,2,Dipsas cisticeps,Neotropical Snail-eater,
5959299,2,Opisthotropis guangxiensis,Guangxi Mountain Keelback,2
5959550,2,Stegonotus heterurus,Bismarck (Archipelago) Ground Snake,0
5959556,2,Stegonotus guentheri,D'entrecasteaux Archipelago Groundsnake,2
5959658,2,Coronella brachyura,Indian Smooth Snake,
5959809,2,Phyllodactylus partidus,Parditanorte Leaf-toed Gecko,2
5959939,2,Hemidactylus albopunctatus,White Leaf-toed Gecko,1
5960033,2,Hemidactylus barodanus,Enigmatic Gecko,1
5960099,2,Cyrtodactylus biordinis,Guadalcanal Bow-fingered Gecko,2
5960104,2,Cyrtodactylus ayeyarwadyensis,,2
5960115,2,Cyrtodactylus feae,,
5960156,2,Cyrtodactylus semenanjungensis,Peninsular Bent-toed Gecko,2
5960228,2,Cyrtodactylus slowinskii,,0
5960229,2,Cyrtodactylus redimiculus,Palawan Bow-fingered Gecko,1
5960246,2,Cyrtodactylus jarujini,Jarujin’s Forest Gecko,1
5960258,2,Cyrtodactylus sworderi,Johore Bow-fingered Gecko,2
5960591,2,Plestiodon tunganus,,2
5960681,2,Cyclura collei,Jamaica Iguana,1
5960921,2,Trimeresurus macrolepis,Large-scaled Pit Viper,1
6066584,2,Sphaerodactylus siboney,Siboney Gray-headed Geckolet,0
6066610,2,Phelsuma hoeschi,,0
6066618,2,Cnemaspis huaseesom,Yellow- Or Orange-headed Rock Gecko,1
6066621,2,Cnemaspis gemunu,,0
6066633,2,Cnemaspis menikay,,2
6066637,2,Cnemaspis mcguirei,Mcguire’s Rock Gecko,
6066638,2,Cnemaspis punctatonuchalis,Spotted-neck Rock Gecko,1
6066643,2,Cnemaspis tucdupensis,Tuc Dup Hill Rock Gecko,2
6066653,2,Cnemaspis nilagirica,Nilgiri Day Gecko,2
6066681,2,Hemidactylus imbricatus,Carrot-tail Viper Gecko,0
6066685,2,Hemidactylus mindiae,Mount Sinai-gecko,2
6066701,2,Cyrtodactylus phuquocensis,Phu Quoc Bent–toed Gecko,2
6066713,2,Cyrtodactylus badenensis,,1
6066738,2,Cyrtodactylus lomyenensis,Lomyen Bent-toed Gecko,
6066739,2,Cyrtodactylus takouensis,Takou Bent-toed Gecko,0
6066743,2,Cyrtodactylus wayakonei,,1
6066769,2,Goniurosaurus huuliensis,,2
6066770,2,Goniurosaurus yingdeensis,Yingde Leopard Gecko,2
6066792,2,Mokopirirakau cryptozoicus,Takitimu Gecko,2
6158349,2,Gymnodactylus guttulatus,Brazilian Naked-toed Gecko,1
6161220,2,Riopa anguina,,
7367179,2,Diporiphora adductus,Carnarvon Dragon,1
7376964,2,Lioscincus vivae,,0
7379711,2,Trioceros conirostratus,South Sudanese Unicorn Chameleon,1
7384328,2,Atractus francoi,,2
7385779,2,Microgecko chabaharensis,Chabahar Dwarf Gecko,
7416169,2,Marmorosphax boulinda,,0
7425889,2,Enyalioides binzayedi,,0
7428219,2,Geophis occabus,,
7433286,2,Pedioplanis haackei,,
7463656,2,Xenopholis werdingorum,,1
7471149,2,Madascincus polleni,Madagascar Coastal Skink,1
7478308,2,Draco modiglianii,Lined Flying Dragon,0
7500917,2,Madascincus arenicola,,0
7528446,2,Madascincus stumpffi,Stumpff's Skink,0
7532985,2,Larutia penangensis,Penang Island Larut Skink,1
7548726,2,Leptotyphlops pitmani,Pitman's Thread Snake,2
7570441,2,Latastia caeruleopunctata,Parker's Long-tailed Lizard,1
7591977,2,Epictia clinorostris,,2
7593096,2,Brachyorrhos gastrotaenius,Buru Short-tailed Snake,2
7609807,2,Oligosoma taumakae,Open Bay Islands Skink,0
7675132,2,Altiphylax levitoni,Leviton's Gecko,0
7699502,2,Protobothrops dabieshanensis,Dabie Mountains Pit Viper,
7701969,2,Spondylurus sloanii,Slippery Back Skink,1
7732874,2,Xantusia jaycolei,,
7745167,2,Ameivula mumbuca,,1
7753701,2,Hemidactylus inexpectatus,Al Wusta Gecko,2
7769547,2,Acontias jappi,Barotseland Blind Legless Skink,1
7779885,2,Caparaonia itaiquara,,0
7803264,2,Opisthotropis tamdaoensis,Tam Dao Stream Snake,2
7809308,2,Otocryptis beddomei,Indian Kangaroo Lizard,
7825854,2,Oligodon kampucheaensis,,
7830098,2,Leposternon infraorbitale,Berthold's Worm Lizard,2
7835189,2,Trilepida anthracina,Bailey's Blind Snake,
7841299,2,Trioceros camerunensis,Cameroon Dwarf Chameleon,2
7853285,2,Caledoniscincus constellatus,,0
7853806,2,Lacerta ocellata,,
7942951,2,Ramphotyphlops adocetus,,
7944091,2,Bachia geralista,,1
7953441,2,Leptotyphlops emini,Emin Pasha's Worm Snake,0
7960620,2,Hemibungarus gemianulis,Barred Coral Snake,1
7963965,2,Anolis morazani,,0
7976624,2,Caaeteboia amarali,Amaral's Ground Snake,0
7988980,2,Myriopholis filiformis,Socotra Island Blind Snake,0
7992808,2,Goniurosaurus toyamai,Iheyajima Leopard Gecko,2
7997271,2,Oligosoma hardyi,Hardy's Skink,2
7998343,2,Liolaemus chlorostictus,,2
8020160,2,Hypsirhynchus polylepis,Jamaican Long-tailed Groundsnake,2
8028801,2,Cyrtodactylus thochuensis,,
8040142,2,Kinyongia vanheygeni,Poroto Single-horned Chameleon,2
8071506,2,Kanakysaurus zebratus,,0
8083789,2,Cordylus namakuiyus,Kaokoveld Girdled Lizard,0
8084971,2,Tetracheilostoma breuili,Saint Lucia Threadsnake,2
8092586,2,Marmorosphax taom,,
8095756,2,Myriopholis blanfordi,Sindh Thread Snake,
8097431,2,Polemon robustus,Zaire Snake-eater,1
8111127,2,Acanthocercus guentherpetersi,Peter's Ridgeback Agama,0
8122672,2,Acontias schmitzi,,2
8131452,2,Parvoscincus steerei,Steere's Sphenomorphus,0
8133686,2,Xenagama zonura,Ethiopian Ridgeback Agama,1
8169515,2,Liophidium pattoni,,0
8190994,2,Marisora magnacornae,Corn Island Skink,2
8198089,2,Amphisbaena brasiliana,Brazilian Worm Lizard,2
8213255,2,Hemidactylus kyaboboensis,,
8240798,2,Anolis benedikti,,2
8244693,2,Tropidolaemus philippensis,South Philippine Temple Pitviper,1
8254425,2,Spondylurus fulgidus,Jamaican Skink,2
8255797,2,Coryphophylax brevicauda,Short-tailed Bay Island Forest Lizard,2
8274398,2,Liolaemus shehuen,,2
8277147,2,Tarentola protogigas,,2
8296372,2,Myriopholis ionidesi,Ionides' Worm Snake,2
8304671,2,Naja senegalensis,,1
8338490,2,Stenocercus chinchaoensis,Chinchao Whorltail Lizard,1
8346600,2,Brachylophus bulabula,Central Fijian Banded Iguana,2
8363604,2,Thamnosophis martae,,0
8363867,2,Cyrtodactylus jaegeri,,
8365273,2,Cyrtodactylus kunyai,Kunya’s Bent-toed Gecko,
8367578,2,Sphenomorphus aignanus,,0
8373338,2,Eremias papenfussi,Papenfuss's Racerunner,
8376694,2,Tarentola substituta,Cape Verde Wall Gecko,2
8388724,2,Lycodryas citrinus,,0
8394233,2,Leiolepis ngovantrii,Ngo Van Tri's Lady Butterfly Lizard,1
8412193,2,Chioninia coctei,Bibron's Skink,0
8495258,2,Afroedura major,Major Rock Gecko,1
8503971,2,Liolaemus pacha,,1
8552232,2,Varanus samarensis,Samar Water Monitor,1
8581543,2,Liolaemus acostai,,0
8602272,2,Lepidoblepharis victormartinezi,,
8609762,2,Cyrtodactylus phuocbinhensis,,0
8637031,2,Pseudogekko atiorum,Central Visayan Gecko,0
8775636,2,Calotes manamendrai,Manamendra-arachchi's Whistling Lizard,2
8792521,2,Synophis insulomontanus,Mountain Shadow Snake,
8802752,2,Mabuya parviterrae,Petite Terre Skink,
8803270,2,Nannoscincus koniambo,,0
8813105,2,Adolfus masavaensis,Western Alpine Meadow Lizard,2
8840837,2,Sphaerodactylus dacnicolor,Eastern Jamaican Sharpnosed Sphaero,1
8867315,2,Stenocercus omari,,
8869888,2,Cnemaspis flaviventralis,Yellow-bellied Day Gecko,1
8889480,2,Anolis prasinorius,Baoruco Green Twig Anole,
8912024,2,Agama hulbertorum,Ngong Agama,
8919469,2,Crenadactylus occidentalis,Western Clawless Gecko,2
8935281,2,Liolaemus annectens,,2
9005766,2,Caledoniscincus pelletieri,,0
9031893,2,Cnemaspis rajakarunai,Rajakaruna’s Day Gecko,1
9109280,2,Hemidactylus ulii,,
9188948,2,Hemidactylus mandebensis,,
9215968,2,Diplodactylus custos,Kimberley Fat-tailed Gecko,
9236099,2,Argyrophis siamensis,Siamese Blind Snake,2
9241798,2,Cnemaspis adii,Adi’s Day Gecko,2
9249199,2,Indotyphlops porrectus,Slender Worm Snake,0
9260547,2,Goniurosaurus kwangsiensis,Guangxi Cave Gecko,2
9264133,2,Madatyphlops rajeryi,,0
9295178,2,Lepidodactylus pantai,Beach Scaly-toed Gecko,0
9295505,2,Heteronotia atra,Black Pilbara Gecko,2
9301728,2,Afrotyphlops brevis,Somali Giant Blind-snake,2
9301920,2,Lycodon cavernicolus,Gua Wang Burma Wolf Snake,
9306352,2,Erythrolamprus andinus,,1
9307586,2,Glaphyromorphus nyanchupinta,Mcilwraith Bar-lipped Skink,0
9316971,2,Stegonotus melanolabiatus,Black-lipped Groundsnake,
9317854,2,Eirenis nigrofasciatus,,
9337665,2,Simalia nauta,Tanimbar Python,1
9347098,2,Phymaturus bibronii,,2
9351656,2,Anolis alocomyos,,
9357382,2,Atractus esepe,Indistinct Groundsnake,
9378031,2,Argyrophis koshunensis,Koshun Worm Snake,2
9379422,2,Afrotyphlops calabresii,Calabresi's Blind-snake,2
9385309,2,Liolaemus tirantii,,
9396128,2,Rhampholeon nebulauctor,Mount Chiperone Pygmy Chameleon,0
9406189,2,Antillotyphlops geotomus,Leeward Blindsnake,2
9413034,2,Ameivula abalosi,,1
9450770,2,Cubatyphlops golyathi,Goliath Blindsnake,2
9459648,2,Trilepida jani,,2
9460695,2,Madatyphlops andasibensis,Andasibe Blind Snake,1
9469144,2,Cyrtodactylus jeyporensis,Patinghe Indian Gecko,
9471600,2,Anolis rubiginosus,Sierra Juarez Anole,2
9476362,2,Amerotyphlops amoipira,,2
9503807,2,Kinyongia rugegensis,Rugege Highlands Forest Chameleon,
9508466,2,Proctoporus kiziriani,,0
9513049,2,Opisthotropis shenzhenensis,Shenzhen Mountain Stream Snake,0
9523178,2,Cylindrophis burmanus,Burmese Pipe-snake,
9526267,2,Hebius venningi,Chin Hills Keelback,2
9551040,2,Sundatyphlops polygrammicus,(Southern New Guinea Blindsnake Is Inappropriate),0
9552661,2,Madatyphlops comorensis,Comoro Worm Snake,0
9565713,2,Tropidophis galacelidus,Escambray White-necked Trope,2
9576342,2,Varanus nesterovi,Nesterov's Desert Monitor,
9576691,2,Tropidophis stejnegeri,Jamaican Eyespot Trope,1
9576896,2,Hebius sarasinorum,Sarasin's Keelback,2
9630980,2,Caraiba andreai,,
9698836,2,Hemidactylus paaragowli,Travancore Rock Gecko,0
9738159,2,Acontias wakkerstroomensis,Wakkerstroom Legless Skink,1
9881510,2,Adelphicos newmanorum,Middle American Burrowing Snake,
9899726,2,Cnemaspis nilgala,Nilgala Day Gecko,2
9986731,2,Lycodon gibsonae,Gibson’s Wolf Snake,
9987191,2,Acanthosaura phongdienensis,,
2441327,2,Crocodylus mindorensis,Mindoro Crocodile,2
10364037,2,Pelodiscus variegatus,Spotted Softshell Turtle,
11158920,2,Kinosternon cora,,
2441673,2,Astrochelys yniphora,Ploughshare Tortoise,2
2442070,2,Mesoclemmys perplexa,Cerrado Side-necked Turtle,
2442304,2,Pelusios carinatus,African Keeled Mud Turtle,
2442332,2,Pelusios marani,Gabon Mud Turtle,
7548424,2,Chelonoidis becki,Volcan Wolf Giant Tortoise,2
7755704,2,Cuora bourreti,Bourrets Box Turtle,2
7859010,2,Chelonoidis hoodensis,Espanola Giant Tortoise,2
9481117,2,Elseya branderhorsti,White-bellied Snapping Turtle,2
10043885,1,Paroedura kloki,,
10055958,1,Boaedon longilineatus,Long-lined House Snake,1
10056655,1,Cyrtodactylus aunglini,Kyauk Nagar Cave Bent-toed Gecko,
10069238,1,Gehyra ocellata,Pilbara Island Gehyra,
10102467,1,Cnemaspis tarutaoensis,Tarutao Rock Gecko,
10108262,1,Tantilla stenigrammi,,
10174788,1,Cyrtodactylus bokorensis,,
10179989,1,Lygosoma peninsulare,Peninsula Supple Skink,
10185263,1,Cnemaspis adangrawi,Adang-rawi Rock Gecko,
10190403,1,Platyceps taylori,Taylor's Racer,0
10202797,1,Dibamus manadotuaensis,,0
10233703,1,Atractus marthae,Martha’s Groundsnake,
10247327,1,Oligosoma albornense,Alborn Skink,1
10253653,1,Rhadinella xerophila,,
10277149,1,Epictia rioignis,,
10328712,1,Glaucomastix itabaianensis,,
10344754,1,Cyrtodactylus montanus,,1
10369742,1,Gehyra unguiculata,Crescent-marked Pilbara Gehyra,
10389355,1,Smithophis atemporalis,Mizo Rain Snake,1
10463584,1,Gehyra fenestrula,Hamersley Range Spotted Gehyra,
10576197,1,Tytthoscincus butleri,Butler's Forest Skink,1
10628424,1,Boaedon littoralis,Coastal House Snake,0
10692751,1,Agama wachirai,Marsabit Rock Agama,
10698372,1,Afroedura donveae,Iona Flat Gecko,
10709765,1,Loxopholis hexalepis,Six-scaled Tegu,1
10711070,1,Liolaemus nazca,,
10714426,1,Gehyra electrum,Amber Rock Dtella,
10722566,1,Acanthodactylus lacrymae,,0
10723246,1,Uroplatus fetsy,,
10734456,1,Tytthoscincus bukitensis,Fraser's Hill Forest Skink,1
10741133,1,Panaspis tsavoensis,Tsavo Snake-eyed Skink,
10743336,1,Smithophis arunachalensis,Arunachal Rain Snake,
10745250,1,Crotalus caliginis,,1
10750064,1,Afroedura vazpintorum,Coastal Flat Gecko,
10764357,1,Diploderma yunnanense,Yunnan Japalure,0
10770229,1,Crotalus estebanensis,San Esteban Island Rattlesnake,0
10770718,1,Cylindrophis slowinskii,Slowinski’s Pipesnake,
10785162,1,Ahaetulla travancorica,,
10785306,1,Adelphicos sargii,Sargi's Earth Snake,1
10792088,1,Lygodactylus nyaneka,Nyaneka Dwarf Gecko,
10793614,1,Anolis pijolensis,,1
10808048,1,Stenocercus diploauris,,
10818085,1,Gekko lionotum,Burmese Flying Gecko,1
10843235,1,Cyrtodactylus maelanoi,Mae La Noi Bent-toed Gecko,
10850061,1,Bachia whitei,White's Bachia,1
10854120,1,Uroplatus fangorn,,
10856814,1,Panaspis annettesabinae,Sabin's Snake-eyed Skink,
10874695,1,Scincella badenensis,Baden Ground Skink,
10890873,1,Hemiphyllodactylus nilgiriensis,Nilgiris Slender Gecko,
10898415,1,Diploderma laeviventre,Smooth-venter Mountain Dragon,
10937279,1,Hebius annamensis,Annam Keelback,1
10981983,1,Dipsas lavillai,,1
11032951,1,Limaformosa vernayi,Angola File Snake,1
11045328,1,Hemidactylus malcolmsmithi,Smith’s Bent-toed Gecko,1
11059716,1,Epictia amazonica,South American Blind Snake,
11099615,1,Rhinophis phillipsi,Phillipps' Earth Snake,0
11107179,1,Calotes paulus,Small Forest Lizard,1
11112024,1,Cnemaspis palakkadensis,Palakkad Dwarf Gecko,
11112544,1,Brachyseps anosyensis,,
11112694,1,Pletholax edelensis,Edel Land Slider,
11113819,1,Phyllodactylus cleofasensis,,
11117482,1,Andinosaura laevis,Shiny Lightbulb Lizard,1
11119931,1,Rhinophis mendisi,Mendis’ Rhino- Phis Or Mendis’ Shieldtail,
11120464,1,Cyrtodactylus myintkyawthurai,Mt. Popa Bent-toed Gecko,
11120629,1,Hemidactylus asirensis,,
11121587,1,Gekko popaense,Mt. Popa Parachute Gecko,
11124356,1,Subdoluseps frontoparietalis,Pygmy Supple Skink,1
11126224,1,Lycodon serratus,Serrate-banded Wolf Snake,0
11129033,1,Boaedon variegatus,,
11131607,1,Sitana dharwarensis,,
11134363,1,Cyrtodactylus naungkayaingensis,,
11134458,1,Wilsonosaura josyi,Wilson’s Microtegu,0
11137316,1,Rheosaurus sulcarostrum,,0
11138765,1,Hemidactylus sankariensis,Sankari Brookiish Gecko,1
11141089,1,Kladirostratus togoensis,Northern Sharp-nosed Skaapsteker,1
11143935,1,Pholidoscelis alboguttatus,Mona Ameiva,1
11145375,1,Eutropis sibalom,Sibalom Sun Skink,1
11145516,1,Gekko nicobarensis,Nicobar Gliding Gecko,0
11145748,1,Trimerodytes yapingi,Jingdong Water Snake,0
11145887,1,Liolaemus balagueri,,
11146319,1,Sphenomorphus annamiticus,Perak Forest Skink,
11147641,1,Plestiodon longiartus,,
11149140,1,Rhynchocalamus levitoni,,
11150559,1,Liolaemus yarabamba,,
11150914,1,Gloydius huangi,Lancang Plateau Viper,
11156845,1,Hemibungarus mcclungi,Mcclung's Philippine Coral Snake,1
11158202,1,Pelturagonia anolophium,,
11160920,1,Diporiphora pallida,Pale Two-pored Dragon,
11161723,1,Lobulia lobulus,Elegant Lobulia,
11164345,1,Pseudocalotes bapoensis,,
11164991,1,Flexiseps tanysoma,Longbodied Skink,0
11168471,1,Cnemaspis kivulegedarai,Kivulegedaras’ Day Gecko,1
11170434,1,Baliodryas steinbachi,,1
11170511,1,Cyrtodactylus ngati,Ngat’s Bent-toed Gecko,
11173325,1,Liolaemus tolhuaca,Tolhuaca Lizard,
11173638,1,Micrurus boicora,Boicora Coral Snake,
11176265,1,Tympanocryptis argillosa,Claypan Earless Dragon,
11178064,1,Liolaemus tajzara,,
11178348,1,Lankascincus merrill,Merrill's Lanka-skink,
11181448,1,Kataphraktosaurus ungerhamiltoni,Cuao's Stream Spiny Lizard,
11182531,1,Potamites hydroimperator,,
11183108,1,Hemidactylus paivae,Paiva’s Gecko,
11184463,1,Crotalus lutosus,Great Basin Rattlesnake,
11185454,1,Stenocercus ica,,
11189515,1,Flexiseps mandokava,,0
11190063,1,Cnemaspis manoae,Mano’s Day-gecko,
11193099,1,Liolaemus balerion,,
11193328,1,Anolis aurifer,,
11195077,1,Cnemaspis bangara,Golden Banded Dwarf Gecko,
11195882,1,Cnemaspis butewai,Butewes’ Day Gecko,0
11195975,1,Pholidoscelis desechensis,Desecheo Groundlizard,0
11199891,1,Eremias nova,,
11204008,1,Eutrachelophis papilio,,
11204210,1,Rhinophis gunasekarai,Gunasekara’s Sheildtail,
11208595,1,Smithophis linearis,Jingpo Mountain Stream Snake,
11212597,1,Atractus nawa,,
11212934,1,Anolis purpuronectes,,
11215860,1,Alopoglossus bilineatus,,1
11217186,1,Flexiseps tsaratananensis,Tsaratanan Skink,0
11218833,1,Cnemaspis kohukumburai,Kohukumbures’ Day Gecko,0
11218988,1,Nactus papua,,
11219629,1,Gonatodes castanae,Castaño’s Gecko,
11264064,1,Subdoluseps malayana,Malaysian Supple Skink,
11373775,1,Gloydius swild,Glacier Pit Viper,
11444398,1,Cyrtodactylus menglianensis,Menglian Bent-toed Gecko,
11453886,1,Liolaemus basadrei,Hispaniolan Vineboa,
11466423,1,Cnemaspis vijayae,,
11478690,1,Cyrtodactylus kochangensis,Ko Chang Bent-toed Gecko,
11525982,1,Phyllopezus diamantino,,
11555181,1,Oreosaurus bisbali,,
11558420,1,Eutropis brevis,,
11559065,1,Alopoglossus indigenorum,,
11569150,1,Hemidactylus srikanthani,,
11605961,1,Craspedocephalus occidentalis,,
11609874,1,Phyllodactylus coronatus,Coronado Island Leaf-toed Gecko,
11618711,1,Cnemaspis samui,,
11628148,1,Phyllopezus spec,,
11635585,1,Cnemaspis lagang,,
11644844,1,Cnemaspis kalakadensis,,
11649739,1,Prosymna lisima,Kalahari Shovel-snout Snake,
11687796,1,Calotes farooqi,Farooq’s Garden Lizard,
11711597,1,Hemidactylus aemulus,Emulous Leaf-toed Gecko / Emulous Rock Gecko.,
11741291,1,Cyrtodactylus fluvicavus,,
11750946,1,Sceloporus spec,,
11823968,1,Acanthocercus ceriacoi,Ceríaco’s Tree Agama,
11824453,1,Cyrtodactylus hekouensis,Hekou Bent-toes Gecko,
11856914,1,Phymaturus robustus,,
11865926,1,Cnemaspis tigris,,
11894568,1,Cyrtodactylus kamengensis,,
11923390,1,Tropidodipsas papavericola,Poppyfield Snailsucker,
12176632,1,Cyrtodactylus gonjong,Gonjong Bent-toed Gecko,
12178640,1,Hemiphyllodactylus cattien,Cat Tien Slender Gecko,
12189276,1,Gloydius chambensis,Chamba Pitviper,
12192515,1,Siagonodon exiguum,,
12193588,1,Varanus citrinus,Gulf Ridge-tailed Goanna,
12199782,1,Diploderma danbaense,,
12206074,1,Sibon irmelindicaprioae,,
12211264,1,Guarocuyus jaraguanus,Jaragua Forest Lizard,
12212147,1,Pareas tigerinus,Tiger Slug-eating Snake,
12218394,1,Philothamnus brunneus,,
12228107,1,Varanus louisiadensis,,
12229942,1,Phalotris illustrator,,
12232265,1,Varanus tanimbar,,
12240118,1,Cyrtodactylus vedda,Veddas Ground-gecko,
12245547,1,Herpetoreas tpser,Mêdog Himalayas Keelback,
12248584,1,Oligodon teyniei,Teynié’s Kukri Snake,
12257235,1,Hemidactylus paucifasciatus,Few-banded Termite Hill Gecko,
2443771,1,Atheris desaixi,Ashe's Bush Viper,1
2444980,1,Alsophylax tadjikiensis,Tadjik Pygmy Gecko,1
2444990,1,Alsophylax przewalskii,Xinjiang Even-fingered Gecko,1
2444997,1,Alsophylax loricatus,Strauch's Even-fingered Gecko,0
2445073,1,Tarentola rudis,,1
2445188,1,Orraya occultus,Long-necked Northern Leaf-tailed Gecko,0
2445248,1,Sphaerodactylus semasiops,Cockpit Eyespotted Geckolet,
2445249,1,Sphaerodactylus bromeliarum,Cuban Bromeliad Geckolet,0
2445256,1,Sphaerodactylus gaigeae,Chevronate Geckolet,0
2445257,1,Sphaerodactylus pacificus,Pacific Least Gecko,1
2445351,1,Sphaerodactylus kirbyi,Bequia Sphaero,1
2445387,1,Sphaerodactylus rhabdotus,Hispaniolan Two-striped Geckolet,1
2445393,1,Sphaerodactylus levinsi,Desecheo Dwarf Gecko,0
2445429,1,Sphaerodactylus randi,Barahona Speckled Geckolet,0
2445436,1,Sphaerodactylus leucaster,Broken-striped Geckolet,1
2445443,1,Paroedura masobe,,0
2445459,1,Paroedura vahiny,,0
2445729,1,Tropiocolotes bisharicus,Bishari Pigmy Gecko,0
2445757,1,Uroplatus pietschmanni,Spiny Leaf-tailed Gecko,0
2445994,1,Cnemaspis occidentalis,Western Gecko,
2446040,1,Cnemaspis nairi,Ponmudi Day Gecko,1
2446042,1,Cnemaspis retigalensis,Retigala Day Gecko,1
2446055,1,Cnemaspis assamensis,Assam Day Gecko,0
2446056,1,Cnemaspis molligodai,Molligoda’s Day Gecko,1
2446099,1,Cnemaspis alwisi,Alwis’s Day Gecko,0
2446118,1,Luperosaurus corfieldi,,1
2446126,1,Luperosaurus brooksii,Brooks' Wolf Gecko,
2446464,1,Lepidoblepharis microlepis,,0
2446554,1,Coleodactylus brachystoma,Goias Gecko,0
2446640,1,Lygodactylus wetzeli,South American Dwarf Gecko,1
2446645,1,Lygodactylus klemmeri,Malagasy Dwarf Gecko,1
2446685,1,Lygodactylus conradti,Conradt's Dwarf Gecko,0
2446693,1,Lygodactylus blancae,Blanc's Dwarf Gecko,0
2446726,1,Lygodactylus intermedius,,0
2446728,1,Lygodactylus depressus,Zaire Dwarf Gecko,1
2446731,1,Lygodactylus arnoulti,Arnoult’s Dwarf Gecko,0
2446859,1,Strophurus wilsoni,Mount Augustus Spiny-tailed Gecko,
2446972,1,Phyllurus gulbaru,,0
2446973,1,Phyllurus isis,,
2447211,1,Nactus vankampeni,Vankampen's Gecko,0
2447346,1,Gekko mindorensis,Mindoro Narrow-disked Gecko,0
2447360,1,Gekko porosus,Taylor's Gecko,0
2447462,1,Phelsuma masohoala,,1
2447494,1,Phelsuma vanheygeni,,0
2447528,1,Phelsuma malamakibo,,0
2447539,1,Phelsuma pronki,Pronk's Gecko,0
2447599,1,Gonatodes falconensis,Estadofalcon Geeko,0
2447769,1,Cyrtodactylus himalayanus,Himalayan Bent-toed Gecko,0
2447995,1,Cyrtopodion watsoni,Northern Spotted Ground Gecko,0
2448200,1,Goggia gemmula,Richtersveld Dwarf Leaf-toed Gecko,1
2448217,1,Aristelliger barbouri,Inagua Croaking Gecko,0
2448592,1,Cylindrophis yamdena,Yamdena Pipe Snake,0
2448688,1,Rhinophis porrectus,,1
2448689,1,Rhinophis punctatus,Müller's Earth Snake,1
2448690,1,Rhinophis travancoricus,Tamil Nadu Earth Snake,1
2448691,1,Rhinophis tricoloratus,,1
2448780,1,Uropeltis liura,Günther's Earth Snake,1
2448807,1,Uropeltis dindigalensis,Sirumalai Hills Earth Snake,1
2448827,1,Pseudoplectrurus canaricus,Karnataka Burrowing Snake,1
2448894,1,Calumma hafahafa,Bizarre-nosed Chameleon,0
2448898,1,Calumma tsaratananense,Tsaratanana Chameleon,0
2448929,1,Calumma capuroni,,0
2449324,1,Brookesia exarmata,,0
2449328,1,Brookesia lambertoni,Fito Leaf Chameleon,0
2449336,1,Brookesia lineata,Lined Leaf Chameleon,0
2449337,1,Brookesia perarmata,Antsingy Leaf Chameleon,0
2449533,1,Parapistocalamus hedigeri,Bougainville Coral Snake,0
2449737,1,Hydrophis cantoris,Cantor's Narrow-headed Sea Snake,
2449795,1,Micropechis ikaheka,New Guinea Small-eyed Snake,0
2449946,1,Toxicocalamus longissimus,Fergusson Island Forest Snake,0
2450375,1,Xenophidion acanthognathus,Bornean Spine-jawed Snake,1
2450376,1,Xenophidion schaeferi,Malayan Spinejaw Snake,1
2450396,1,Calyptommatus confusionibus,,0
2450473,1,Rhachisaurus brachylepis,Dixon's Anotosaura,1
2450488,1,Neusticurus racenisi,Common Venezuelan Water Teiid,0
2450489,1,Neusticurus medemi,Medem's Neusticurus,0
2450824,1,Alopoglossus lehmanni,,1
2450838,1,Petracola labioocularis,,0
2450916,1,Anadia hobarti,Hobart's Anadia,1
2450930,1,Anadia bumanguesa,,1
2450995,1,Agamodon anguliceps,Angled Worm Lizard,1
2451161,1,Sceloporus exsul,Queretaran Desert Lizard,
2451574,1,Tetradactylus ellenbergeri,Ellen's Whip Lizard,1
2451585,1,Tetradactylus eastwoodae,Eastwood's Long-tailed Seps,0
2451658,1,Zonosaurus bemaraha,,0
2451665,1,Zonosaurus anelanelany,,1
2451667,1,Zonosaurus maramaintso,,1
2451697,1,Dibamus montanus,Mountain Blind Skink,1
2451699,1,Dibamus taylori,Taylor's Blind Skink,1
2451700,1,Dibamus bogadeki,Bogadek's Burrowing Lizard,0
2451770,1,Lepidophyma lineri,Liner's Tropical Night Lizard,1
2451772,1,Lepidophyma tarascae,Tarascan Tropical Night Lizard,0
2452392,1,Phalotris multipunctatus,,1
2452393,1,Phalotris nigrilatus,,1
2452511,1,Liophidium therezieni,,0
2452515,1,Liophidium trilineatum,Madagascar Three-lined Snake,1
2452524,1,Liophidium apperti,,0
2452538,1,Gongylosoma mukutense,Seribuat Island Ground Snake,1
2452714,1,Ptychophis flavovirgatus,Fanged Water Snake,1
2452980,1,Heteroliodon lava,,1
2453050,1,Pareas modestus,,
2453248,1,Pseudoxyrhopus analabe,,0
2453251,1,Pseudoxyrhopus oblectator,,1
2453253,1,Pseudoxyrhopus ambreensis,Ambre Brook Snake,1
2453665,1,Geophis incomptus,Sierra Coalcoman Earth Snake,1
2453669,1,Geophis juarezi,Benito Juarez's Earth Snake,0
2453698,1,Geophis sieboldi,Siebold's Earth Snake,1
2453712,1,Geophis omiltemanus,Guerreran Earth Snake,0
2453717,1,Geophis downsi,Savage's Earth Snake,1
2453793,1,Geophis damiani,,0
